Store Number,Store Name,Address,Latitude,Longitude
3583,"Peter England Peter England Store, S.R Tower, Jaipur","Shop no- G1-G2, Ground Floor, S.R. Tower, Near Sanganer Flyover, Pratap Nagar, Tonk Road, Jaipur (Rajasthan)",26.874556,75.790695
3584,"Peter England Peter England Store, Rajendra Nagar, Jaipur","Plot no 132, Shop no- 5, Rajendra Nagar, Sirsi Road, Jaipur- Rajasthan",26.920471,75.732750
3585,"Peter England Peter England Store, JTM, Jaipur","GF-06, Jaipur Textile Market(JTM), Near Jagatpura Flyover, Jaipur",26.837557,75.833557
3601,"Peter England Peter England Store, Shah market, Jhunjhunun","Rameshwaram Complex, Station Road, Shah market, Jhunjhunun-333001",28.243639,75.651726
3602,"Peter England Peter England Store, Sardarpura Jodhpur","Shop No.1, 7th c Road, Sardarpura, Jodhpur",26.276222,73.009224
3603,"Peter England Peter England Store, Shastri Nagar, Jodhpur","E4 , opposite manidhari Hospital, Residency Road , Shastri Nagar; Jodhpur",26.274445,73.004364
3623,"Peter England Peter England Store, Kishangarh, Rajasthan","Opoosite Laxmi Narayan Temple, Near Maya Bazar, HP agency Gali, Kishangarh",31.121529,76.115196
3641,"Peter England Peter England Store, Gumanpura Road, Kota","Ground & Mezzanine, D-1, New Colony, Vinaykam, Opposite Multipurpose School, Gumanpura, Kota - Gumanpura - 324 007",25.172333,75.852333
3642,"Peter England Peter England Store, Jhalawar road, Kota","F-7 City mall, A47 IPI Area, Jhalawar road, Kota",25.137417,75.855362
3643,"Peter England Peter England Store, Kota,",253-B Talwandi Circle Kota,25.147638,75.840637
4562,Peter England PETER ENGLAND,"Peter EnglandGround & Mezzanine, D-1, New Colony, Vinaykam, Opposite Multipurpose School, Gumanpura, Kota - Gumanpura - 324007",0.000000,0.000000
3744,"Peter England Peter England Store, Nimbahera","Dawk Bunglow Road Nawab Gunj, Nimbahera-312601",24.627001,74.689529
3840,"Peter England Peter England Store, Sikar","Opp-Ganpati Tower Bajaj Road, Sikar",26.968721,75.772308
3877,"Peter England Peter England Store, Celebration Mall, Udaipur","#1-15, First Floor, Celebration Mall, Gaurav Path, Opp.Devendra Dham, Bhuwana, Udaipur - 313 004.",24.614944,73.705109
3878,"Peter England Peter England Store, Babu Bazaar, Udaipur","185-186 Bapu bazaar, Udaipur",24.584612,73.696251
3385,"Peter England Peter England Store, Puraisaiwakkam, Chennai","Door No. 216, Shop No.2, North Point Complex, Puruswalkam High Road, Chennai - 600 007",13.091944,80.251114
3386,"Peter England Peter England Store, Pondy Bazaar, Chennai","Shop no. 78, Sir Theagaraya Road, Pondy Bazaar, Chennai - 600 017.",13.041333,80.234802
3387,"Peter England Peter England Store, Anna Nagar, Chennai","# C- 48, Second Avenue, Tamilnadu Housing Board, Office Complex, Annanagar, Chennai - 600 040.",13.083028,80.218109
3388,"Peter England Peter England Store, Thiruvanmiyur, Chennai","No. 7, Thiruvalluvar Salai, Thiruvanmiyur, Chennai - 600 041.",12.987444,80.256775
3389,"Peter England Peter England Store, Velachery, Chennai","Ground Floor & First Floor, Off Velachery Tharamani Link Road, Velachery, Vijayanagar, Chennai - 600042.",12.976806,80.223167
3390,"Peter England Peter England Store, Kasturibai Nagar, Chennai","New no. 26/1, Old No. 10, Ground Floor, Kasturibhai Nagar, Adyar, Chennai - 600020.",13.006611,80.249748
3391,"Peter England Peter England Store, Ampa Mall, Chennai","Shop no. 116 (FF), Ampa Skywalk, Poonamalle High Road, # 1, Nelson Manickam Road, Chennai - 600 029.",13.064833,80.172333
3392,"Peter England Peter England Store, Perambur, Chennai","138/259, Paper Mills Road, Perambur, Chennai - 600 011.",13.114222,80.234718
3393,"Peter England Peter England Store, Express Avenue, Chennai","Shop No.S-116, First Floor, Express Avenue, Chennai - 600 014.",13.058500,80.263527
3395,"Peter England Peter England Store, Phoenix Mall, Chennai","Shop No. G-27, Phoenix Market City, 142, Velachery Main Road, Chennai - 600042.",12.991389,80.216614
3396,"Peter England Peter England Store, Forum Vijaya Mall, Chennai","Shop no. 123, First Floor, Forum Vijaya Mall, 183, NSK Salai, Vadapalani, Chennai - 600026.",13.050556,80.209724
3397,"Peter England Peter England Store, Triplicane, Chennai","No. 283, Pycrofts Road, Triplicane, Chennai - 600005.",13.055972,80.278862
3398,"Peter England Peter England Store, Mogappair, Chennai","Raaj Towers, Plot no. 105 & 106, HIG 1, Nolumbur Scheme, Nolumbur Village, Ambattur Taluk, Thiruvallur - 600095.",13.081111,80.164780
3399,"Peter England Peter England Store, Tambaram, Chennai","No.12, Abdul Razak Street, Tambaram, Chennai - 600 045.",12.926111,80.115387
3400,"Peter England Peter England Store, Chrompet","No 305, GST Road, Chromepet, Chennai",12.954056,80.141640
3401,"Peter England Peter England Store, Thiruvallur","No 169, JN Road, Thiruvallur",12.970250,80.146667
3402,"Peter England Peter England Store, Kilkattalai, Chennai","#11, Arunachalam Nagar, Keelkattlai, Chennai-600117.",12.959833,80.187141
3283,"Peter England Peter England Store, Attur","1109/419/1, Salem Cuddalore Main Road, Attur - 636102.",11.599833,78.594360
436,"Peter England Peter England, Purasaiwalkam","Peter England, No:216, north point complex, Purasaiwalkam high road, Chennai-600007",38.049999,98.120003
439,"Peter England Peter England, PONDY BAZZAR","Peter England, No.78, Sir Theagaraya Nagar,Pondy Bazaar,T.Nagar,Chennai-600017",13.041000,80.236725
442,"Peter England Peter England, ANNA NAGAR","Peter England, Peter England,No C 40- 2nd Avenue, TNHB Office complex. Anna nagar chennai 600040",13.146500,80.364723
507,"Peter England Peter England, Ampa Skywalk, Chennai","Peter England, Shop No:116,Ampa Skywalk,No-1, Nelson Manickam Road,Chennai-600029",13.073694,80.221497
525,"Peter England Peter England, PERAMBUR, Chennai","Peter England, No.138/259, Paper mills road, Perambur, Chennai-600011",13.198583,80.396194
616,"Peter England Peter England, TRIPLICANE, CHENNAI","Peter England, 283,Pycrofts road,Triplicane, Chennai-600005",13.099889,80.474609
657,"Peter England Peter England, Mogappair","Peter England, Raaj owers,105& 106,HIG 1,Nolumbur scheme,Nolumbur village,Ambattur taluk, Tiruvallur-600095",13.081028,80.165001
665,"Peter England Peter England, Adyar, Chennai","Peter England, Old No 10,New No 26/1,Ground Floor,Kasturibainagar,Adyar,Ch-600020",13.002917,80.255112
685,"Peter England Peter England, EXPRESS AVENUE, Chennai","Peter England, No:S-116, First Floor, Express Avenue,Chennai:600014",13.058750,80.264305
686,"Peter England Peter England, Phoenix Mall, Chennai","Peter England, shop No G-27,Phoenix Market city No -142,Valechery Main Road-Chennai 600042",12.991000,101.731667
687,"Peter England Peter England, FORUM VIJAYA MALL, Chennai","Peter England, Shop No 123 first floor forum vijaya mall ,183 , nsk salai vadapalani chennai-600026",13.050417,80.209419
3955,"Peter England PETER ENGLAND, Valasaravakkam, Chennai","PETER ENGLAND, No:174/A ,Palaniappa nagar , Arcot road , Valasaravakkam , Chennai - 600087",13.048500,80.177498
3960,"Peter England PETER ENGLAND, Velachery, Chennai","PETER ENGLAND, NO-1A,Varadarajapuram,Tharamani Link Road,Velachery-600042",12.981100,80.229599
4261,"Peter England Peter England Store, Vivira Mall, Chennai","G10, Vivira mall, ground floor, old mahabalipuram road, Navallur, chennai - 603103.",13.080000,80.160004
4450,"Peter England Peter England, Ambattur, Chennai","Peter England, No. 428/B2 MTH Road, Near OT Bustand, Krishnapuram Chennai - 600053",13.120000,80.150002
4451,"Peter England Peter England, Porur, Chennai","Peter England, Old no 46, Mount poonamalee high Road, Porur, Chennai -600116",13.020000,80.180000
4452,"Peter England Peter England Store, V R Mall, Chennai","Peter England, No.F43 pillaiyar koil street jawaharlal nehru nagar annanagar chennai - 600040",13.090000,80.199997
4453,"Peter England Peter England, PMC Mens Obs, Chennai","Peter England, F9/10 1st floor, Phoenix market city mall, No.142, Velachery main road, Chennai - 600042",12.990000,101.730003
4454,"Peter England Peter England, Marina Mall","Peter England, F005B, Egattur Village, Tirpporur taluk, Marina Mall, OMR Road, Kanchipuram dist, 603103",12.830000,80.220001
4455,"Peter England Peter England, OMR","Peter England, No.339/2 A. 340/2AA, E block, OMR Road, Rajiv gandhi salai, Okkiyam Thoraipakkam, Chennai - 600097",12.920000,80.230003
4576,Peter England PETER ENGLAND,"PETER ENGLAND SHOWROOM,# F-43,FIRST FLOOR,PILLAIYAR KOVIL STREET,JAWAHARLAL NEHRU NAGAR,ANNA NAGAR,CHENNAI-600040",13.080500,80.197098
4659,Peter England PETER ENGLAND,"Shop no. S-116, First Floor,Express Avenue, Chennai-600014",13.061300,80.261101
4674,Peter England PETER ENGLAND,"138/259, PAPER MILLS ROAD, PERAMBUR, CHENNAI-600011",13.112511,80.237473
3413,"Peter England Peter England Store, Brookfield Plaza, Coimbatore","F4, First Floor, Brookefields ,67-71 Krishnaswamy Road, Coimbatore - 641 001",11.009556,76.959335
3414,"Peter England Peter England Store, DB Road, Coimbatore","Peter England, 570-572, Vayaluraan Towers, DB Road, R.S.Puram, Coimbatore - 641 002.",11.010417,76.949890
4040,"Peter England PETER ENGLAND, Brookefields, Coimbatore","PETER ENGLAND, F4,First Floor, Brookefields,67-71 Krishnaswamy Road, Coimbatore-641001",11.055404,76.994347
4106,"Peter England PETER ENGLAND, Prozone Mall, Coimbatore","PETER ENGLAND, Prozone Mall, 1st floor @ old Sivananda Mills, Coimbatore - 641035",13.040000,77.669998
4449,"Peter England Peter England Store, Crosscut, Coimbatore","No.1030, Crosscut Road, Gandhipuram , Coimbatore",11.020000,76.959999
4687,Peter England Peter England NSR Road,"No,549, velandipalayam post, Building 276A, Vks Complex, NSR Road, Coimbatore - 641025",11.025471,76.936470
3415,"Peter England Peter England Store, Bharathi Road, Cuddalore","Peter England, No.19, Bharathi Road, Cuddalore - 607001.",11.751111,79.761612
2810,"Peter England Peter England Store, RKV RD, Erode","# 9, R.K.V.Road, Erode - 638 001",11.352780,77.727272
3474,"Peter England Peter England Store, RKV RD, Erode","Peter England, # 9, R.K.V.Road, Erode - 638 001",11.342222,77.728279
3475,"Peter England Peter England Store, Perundurai Road, Erode","# 23, Pannai Nagar, Veerapampalayam Pirivu, Perundurai Road, Erode - 638012.",11.328611,77.694221
4447,"Peter England Peter England Store, Perundurai","Peter England, No.131, Next to kumalan Kuttai bsu stop, perundurai Road, Erode, 638011",11.195810,77.421219
3546,"Peter England Peter England Store, Bangalore Road, Hosur","V S Reddy Complex, Old Bangalore Road, Opposite Anna Statue, Hosur - 635 109.",12.735556,77.826164
3607,"Peter England Peter England Store, Kanchipuram","Peter England, 63B, Kamarajar Street, Kanchipuram - 631501.",38.630001,90.190002
3613,"Peter England Peter England Store, Karaikudi","347, SEKKALAI ROAD,KARAIKUDI- 630 001",10.073083,78.772667
3648,"Peter England Peter England Store, Krishnagiri","Peter England , # 217, Bangalore Road, Opp Taluk Office, Krishnagiri - 635001.",12.524389,78.216110
3650,"Peter England Peter England Store, Sanathi Street, Kumbakonam","Peter England, New no 9A,Old no 11,Someshwarar Sanathi Street,Kumbakonam-612001",10.958750,79.385971
3668,"Peter England Peter England Store, West Masi, Madurai","Peter England, No. 135, West Masi Street, Madurai - 625 001",9.917861,78.115417
3669,"Peter England Peter England Store, Madurai","73, TOWN HALL ROAD, OPP. COLLEGE HOUSE, MADURAI- 625001",9.918222,78.112556
3670,"Peter England Peter England Store, Bye pass road, Madurai","226/1, Byepass Road (Opp Aparna Towers), Madurai: 625010",9.919472,78.093445
3680,"Peter England Peter England Store, Mayiladuthurai","No.175, Gandhiji Road, Mayiladuthurai - 609001",11.085417,79.661446
3684,"Peter England Peter England Store, Mettupalayam","#140,Saran Vishnu Plaza, Karamadai Road, Mettupalayam - 641 301.",11.289111,76.940918
3721,"Peter England Peter England Store, K P Road, Nagercoil","No-669, K.P. Road,Nagercoil -629001.",8.472040,76.978989
3722,"Peter England Peter England Store, Nagercoil","ALEXANDRA PRESS ROAD, NAGERCOIL-629 001",8.182833,77.431694
3730,"Peter England Peter England Store, Namakkal","Kumar Illam, No. 26, Paramathi Road, Namakkal - 637 001.",11.218333,78.163719
3751,"Peter England Peter England Store, Commercial Road, Ooty","Peter England, D.No.71,Commercial Road, Opp BIG SHOP, Ooty - 643001",11.409750,76.705444
3771,"Peter England Peter England Store, Pattukottai","New VNS Complex, Shop NO.1 & 2, Sri Palaniyappan Street, Thanjavur Dist - 614602, Pattukottai",10.776917,79.141861
3773,"Peter England Peter England Store, Thangam, Pollachi","GF No. 146, New Scheme Road, Pollachi - 642 001.",10.662333,77.009171
482,Peter England PE Mainline MISSION STREET,"NO-199 , MISSION ST , PONDICHERRY - 605 001 .",11.935100,79.831100
2348,"Peter England PEM-Korum Mall, Thane","F-18,Korum Mall, Mangal Pandey Road, Samata Nagar,Thane West, Thane 400601",19.203005,72.965157
3709,"Peter England Peter England Store, Korum Mall, Thane","F-18,Korum Mall, Mangal Pandey Road, Samata Nagar,Thane West, Thane 400 602",19.203138,72.965332
3775,"Peter England Peter England Store, Annasalai, Pondicherry","No. 62, Annasalai, Pondicherry - 605001.",11.933750,79.824471
3774,"Peter England Peter England Store, Mission Street, Pondicherry","Peter England, No-199, Ground Floor, Mission St, Pondicherry- 605001",11.940389,79.833359
4444,"Peter England Peter England Store, Anna Salai","Peter England, No:62 Anna Salai,Pondicherry-605001",11.940000,79.830002
3827,"Peter England Peter England Store, Swarnapuri, Salem","Peter England, # 43, 43(A), Omalu Main Road, Swarnapuri, Salem - 636 004.",11.671639,78.138000
4688,Peter England Peter England Alagapuram,"survey No:sf.74/4,382,Saradha college Road, Alagapuram, Salem-636016",11.676220,78.156738
3846,"Peter England Peter England Store, Rajarathinam Street, Sivakasi","# 171, Rajarathinam Street, Sivakasi - 626 123.",9.458556,77.796692
3862,"Peter England Peter England Store, Thanjavur","No,2885,Srinivasa Pillai Road, Thanjavur-613001",10.777667,79.141472
4446,"Peter England Peter England Store, Thanjavour","Peter England, NO. 2885 SRINIVASAPILLAI ROAD THANJAVUR - 613001",10.780000,79.160004
3872,"Peter England Peter England Store, Thillai Nagar,Trichy","B-34, Colony Main Road, Thilainagar, Trichurapalli - 620 001",10.798722,78.743416
3868,"Peter England Peter England Store, Palayankottai, Tirunelveli","Peter England, Ground Floor, Mani Complex, No. 122/A2, Trivandrum Road, Palayamkottai, Tirunelveli - 627 001.",8.721222,77.732002
3870,"Peter England Peter England Store, P N Road, Tirupur","Peter England Showroom, No - 460, SRS Arcade, P.N.Road, Tirupur - 641602",11.105278,77.352554
4445,"Peter England Peter England Store, Trichy","Peter England, B-34,Colony Main Road,Thillai Nagar,TRICHY-620018",10.820000,78.660004
3876,"Peter England Peter England Store, Tuticorin","Peter England, #19,West Great Cotton Road,Tuticorin - 628001",8.804611,78.149582
3892,"Peter England Peter England Generation - Officers Line Road, Vellore-GEN","Peter England, Municipal Door No. 24, New no. 6, 6/1, Next to Bata Showroom, Officers Line Road, Vellore - 632 001",12.912278,79.132057
3893,"Peter England Peter England Store, Katpadi, Thirunagar, Vellore","Peter England, Plot No. 314/3, Katpadi Road, Thirunagar, Vellore - 632006.",12.964028,79.137665
3896,"Peter England Peter England Store, Viluppuram","716, 1st Floor, PJN Road, Maghalakshmi Plaaza,Villupuram :605602",11.941194,79.494080
4250,Peter England Peter england,"Peter england Shop No.L3-03, 2nd Floor,Hyderabad NEXT / L&T Mall,Punjagutta, Hyderabad-500082",17.421240,78.454987
3549,"Peter England Peter England Store, Citi Center Mall, Hyderabad","Shop No. G-14, City Centre Mall, Road No. 1 & 10, Banjara Hill, Hyderabad - 500 034.",17.407249,78.443306
3550,"Peter England Peter England Store, A.S.Rao Nagar, Hyderabad","Mahesh Nagar, Dr. A.S.Rao Nagar, Hyderabad - 500 062.",17.476528,78.566940
3551,"Peter England Peter England Store, Ameerpet, Hyderabad","Ground Floor, 6-3-788/32, Vamsi Estate, Ameerpet, Hyderabad - 500 016.",17.431389,78.448555
3552,"Peter England Peter England Store, Himayat Nagar, Hyderabad","# G-4, Swetha Apartments, M C H No. 3-6-523, Himayathnagar, Hyderabad - 500 001.",17.401751,78.484886
3553,"Peter England Peter England Store, Kukatpally, Hyderabad","KMEG 5, Road No.1, KPHB Colony, Kukatpally, Hyderabad - 500 072",17.492695,78.402336
3554,"Peter England Peter England Store, Habsiguda, Hyderabad","Krishna's Trendset,Peter England Showroom,Premises No 4-7-152/1,Habdiguda,Nacharam Vilage,Uppal Mandal, Hyderabad - 500 076.",17.328472,78.577446
3555,"Peter England Peter England Store, Madinaguda, Hyderabad","No G7 & 8 , Krishna Residency, Madinaguda,Hyderabad-500050.",17.495472,78.344780
3556,"Peter England Peter England Store, Attapur Road, Hyderabad","Ground & First Floor, Shop No. 3-4-174/3/1, Attapur Main Road, Hyderabad - 500038.",17.382694,78.432083
3557,"Peter England Peter England Store, Forum Mall, Hyderabad","# 125, First Floor, Forum Sujana Mall, Kukatpally, Hyderabad - 500072.",17.484417,78.388779
3558,"Peter England Peter England Store, A.S.Rao Nagar, Hyderabad","G8,Vertex Pearl complex,Opp Radhika Theatre, Srinivas Nagar colony,AS Rao Nagar main Road Kapra PIN:500062",17.476528,78.566917
3559,"Peter England Peter England Store, Chandanagar, Hyderabad","Lubna Enterprises, Gangaram Chandanagar, 2- 105/1/F Near RS Brothers, Hyderabad",17.495861,78.333054
3729,"Peter England Peter England Store, Nalgonda","# 6-1-670, Near Town Hall, Clock Tower to Bus Stand Road, Nalgonda",17.054501,79.268166
3252,"Peter England Peter England Store, Agartala","1, Mantri Bari Road, Agartala-799001",23.831028,91.278557
3253,"Peter England Peter England Store, Church road, Agra","Shop no. 2 & 3, Shanti Mall, Church Road, Ram Nagar Colony, Agra - 282 002.",27.205000,77.998863
3254,"Peter England Peter England Store, Raja Mandi, Agra","Labh Chand mkt, Raja mandi, MG Road crossing, Agra - 282002",27.189306,78.000969
3255,"Peter England Peter England Store, Kamala Nagar, Agra","Dharmalok Collections, D-518, Kamlanagar, Agra, PIN-282004",27.203278,77.952110
3256,"Peter England Peter England Store, Awadhpuri, Agra","Peter England Store, Dharamlok Collection (Awadhpuri) , 42 Awadhpuri Kargil Petrol Pump to Shastripuram Road, Agra (U.P.)",27.203278,77.952110
4561,Peter England PETER ENGLAND,"Aditya Birla Fashion and Retail Limited, Ground & First floor, Shop No.4,2/208, MG Road, Agra, Uttar Pradesh-282001",0.000000,0.000000
3269,"Peter England Peter England Store, Centre Point, Aligarh","3/311, Centre Point, Aligarh - 202 002.",27.891556,78.078751
3270,"Peter England Peter England Store, VCC Mall, Allahabad","Shop No. 14 and 15, First Floor, VCC Mall, Allahabad - 211 001",25.454861,81.834694
3271,"Peter England Peter England Store, Atlantis Mall, Allhabad","No.1, Atlantis Mall, Civil Lines, Allahabad - 211001.",25.451029,81.836388
3272,"Peter England Peter England Store, Civil Lines, Allahabad","Plot No. 29, Civil Station, Mahatma Gandhi Marg, Civil Lines, Allahabad - 211001.",25.450890,81.831032
3291,"Peter England Peter England Store, Balia, UP","Near Dhoomra Baba mandir,Middhi, Balia - 277001",25.757278,84.147446
3323,"Peter England Peter England Store, Barabanki, UP","PE Exclusive Showroom, 119,Begumganj,Niblet crossing,Barabanki-225001",26.929028,81.193611
3325,"Peter England Peter England Store, Phoenix Mall, Bareilly","Unit No F-38, Mahanagar Colony, Pilibhit bypass road, Bareilly - 243002 Tel : 0581-2583363",28.394361,79.457031
3326,"Peter England Peter England Store, Civil Lines, Bareily","Shop no. B-7, Mission School Colony, Civil Lines, Bareilly - 243001 Tel : 0581 2570070",28.347528,79.420502
4598,Peter England PETER ENGLAND,"Shop no.54, Civil Lines, Brand Square, Ayub Khan Chauraha, Bareilly, UP 243001",0.000000,0.000000
3342,"Peter England Peter England Store, Bharuch, Gujarat","G-2,Bombay Shopping Center , Station Road, Bharuch - 392001. Gujarat",21.699005,72.983994
3343,"Peter England Peter England Store, Shethana Plaza, Baruch","A-6, Shethana Plaza, Station Road, Bharuch - 392001",21.701981,72.991982
3476,"Peter England Peter England Store, Faizabad","159, Rekabganj, Faizabad - 224001",26.853695,80.948441
3477,"Peter England Peter England Store, Rekabganj, Faizabad","PETER ENGLAND SHOWROOM, 3/3/52, SARAL COMPLEX, REKABGANJ, FAIZABAD",26.778889,82.139053
3364,"Peter England Peter England Store, Civil Lines, Bijnor","Ground Floor.Opp Khanna Petrol Pump, Nageeni Road,Civil Lines ,Bijnor - UP -246701",29.378195,78.138107
3370,"Peter England Peter England Store, Budaun","KOTWALI ROAD, GHANTAGHAR, BUDAUN",28.036167,79.126945
3481,"Peter England Peter England Store, Nehru Road, Farrukkhabad","Genx Creations, Nehru Road, Farrukkhabad, PIN-209625",27.189306,78.000969
3482,"Peter England Peter England Store, Fathehabad","# 4, Marla Colony, Adjoining Duke Showroom, Mall Road, Fatehabad - 125050.",29.661943,75.454330
3484,"Peter England Peter England Store, Gandhi Chowk, Firozbad","PE Exclusive Showroom, Gandhi Chowk, Opp. Gaushala,Firozabad PIN 283203",27.154612,78.391861
4371,Peter England Peter England,G-15B'East Delhi Mall' Plot No. 1'Kaushambhi Ghaziabad-201010,0.000000,0.000000
3491,"Peter England Peter England Store, East Delhi Mall, Ghaziabad","G-15B, East Delhi Mall, Plot No. 1, Kaushambhi, Ghaziabad - 201 010",28.646667,77.319443
3492,"Peter England Peter England Store, Shipra Mall, Ghaziabad","Shipra Mall, Shop No. 20/21, Plot No.9, Vaibhavichand, Indirapuram, Ghaziabad - 201 010.",28.633333,77.376389
3493,"Peter England Peter England Store, Ambedkar Road, Ghaziabad","No.1, Ambedkar Road, Model Town East, Ghaziabad - 201 001.",28.666668,77.433167
3494,"Peter England Peter England Store, Mahagun Metro Mall, Ghaziabad","Shop no. 38A, Mahagun Metro Mall, Link Road, NH 58 & NH 24, Vaishali, Ghaziabad - 201 010.",28.644833,77.335609
3495,"Peter England Peter England Store, World Square Mall, Ghaziabad","# 14, GF, World Square Mall, Mohan Nagar, Ghaziabad - 201004.",28.679693,77.381973
3500,"Peter England Peter England Store, City Centre Mall, Gorakhpur","City Mall, 6 Civil Lines Park Road, Gorakhpur - 273 001",26.753834,83.375275
3501,"Peter England Peter England Store, Gol Ghar, Gorakhpur","# 21 E, Civil Lines, Gol Ghar, Gorakhpur - 273001.",26.753279,83.375114
3537,"Peter England Peter England Store, Hapur, UP",GOLE MARKET HAPUR,28.727249,77.779999
3598,"Peter England Peter England Store, Jaunpur, UP","OPPOSITE SUNDAR GURUDWARA,OLANDGANJ, JAUNPUR",25.745583,82.684082
3599,"Peter England Peter England Store, Sadar Bazaar, Jhansi","# 419/1, Bela Road Sadar Bazar, Ground & First Floor, Jhansi - 284 001",25.440611,78.585640
3611,"Peter England Peter England Store, Gumti, Kanpur","119/1083B, Darshapurna, Gumti No. 5, Kanpur - 208 001.",26.487057,80.349167
3656,"Peter England Peter England Store, Sahara Ganj Mall, Lucknow","Shop No.108, Sahara Ganj Mall, Lucknow - 226 001.",26.852028,80.944275
3657,"Peter England Peter England Store, Pheonix Mall, Lucknow","Shop no. 05, First Floor, Phoenix Mall, Lucknow - 226 012.",26.799194,80.896919
3658,"Peter England Peter England Store, West End, Lucknow","Shop No.1,2 &3, Gr Floor, West End Mall, 54, Vibhuti Khand, Gomti Nagar, Lucknow - 226 010.",26.848778,80.987473
3659,"Peter England Peter England Store, Aliganj, Lucknow","Shop No.2, HIG 64, Sec E, Aliganj, High Street, Lucknow - 226024",26.886139,80.941833
3660,"Peter England Peter England Store, One Awadh Center Mall, Lucknow","Shop No.3, 1st Floor One Awadh Center Mall, #384 Vibuthi khand, Opp. Kishan Bazaar, Lucknow 226010",26.870001,80.997475
3661,"Peter England Peter England Store, Fun Republic, Lucknow","Fun Republic Mall, Gomati Nagar, Lucknow - 226010",26.862362,81.019943
3662,"Peter England Peter England Store, Aminabad, Lucknow","32,Aminabad,Opp Shankarji Mandir, Lucknow - 226018",26.846722,80.928474
3663,"Peter England Peter England Store, Indira Nagar, Lucknow","Shop no. 77, Shalimar Eldee Plaza, Bhootnath Market, Indiranagar, Lucknow-226016",26.874916,80.981857
3664,"Peter England Peter England Store, Gomti Nagar, Lucknow","Shop No.-107, City Mall,? Vipul Khand-4, Gomti Nagar,Lucknow",26.870167,80.997307
3679,"Peter England Peter England Store, Mathura","PE Exclusive Showroom, 1388, Krishna Nagar, Goverdhan Road, Mathura.PIN 281001",27.500999,77.656555
3682,"Peter England Peter England Store, Pinnacle Towers, Garh Road, Meerut","No.3, Ground Floor, Pinnacle Towers, Garh Road, Meerut - 250 002.",28.972250,77.716331
3683,"Peter England Peter England Store, Abu Lane, Meerut","Shop No. 171-B to 171-E, Ground Floor, Santosh Plaza, Abu Lane, Meerut - 250001",28.982332,77.699608
3685,"Peter England Peter England Store, Lalganj Bazar , Mirzapur","Lalganj Bazar , Mirzapur",25.133694,82.563667
3690,"Peter England Peter England Store, Kothi, Moradabad","No.20, Civil Lines, Kanth Road, Near Pili, Kothi, Moradabad - 244001",28.846361,78.763779
3712,"Peter England CPeter England Store, Chauri Gali, Muzzafarnagar","97B,Chauri Gali,New Mandi, Muzzafarnagar-251001",29.467667,77.711250
3713,"Peter England Peter England Store, Grand Mall, MUZAFARNAGAR","GF, 31, 32, 33, Grand Mall, Bhopa Road, Muzafarnagar - 135003, Uttar Pradesh",29.473557,77.715614
2028,Peter England Peter England Garden Galleria Mall,"Peter England Show Room, Shop No. 207/208, 1st Floor, garden Galleria Mall, Plot No A-2, Sector-38 A, Noida-201301",28.564632,77.322693
3518,"Peter England Peter England Store, Amrit puram, Greater Noida",AMIRIT PLAZA SHOP NO.116/117 AMRIT PURAM GREATER NOIDA G. B NAGAR. UP,28.480000,77.500610
3746,"Peter England Peter England Store, Unitech Mall, Noida","Shop No. 114, First Floor, Unitech Mall, Great India Place, Noida, UP - 201 301",28.567833,77.325806
3747,"Peter England Peter England Store, Sector 18, Noida","shop G-53, Sector -18 ,Noida 201301",28.570333,77.321831
3748,"Peter England Peter England Store, Ansal Plaza Pari Chowk, Noida","Shop No. AG-54, Ansal Plaza Pari Chowk, Greater Noida, Noida - 201 306.",28.458059,77.502380
3749,"Peter England Peter England Store, Mall of India, Noida","D 12C, Mall of India, Plot no. M03, Sector 18, Noida",28.567362,77.321304
3750,"Peter England Peter England Store, Garderns Galleria Mall, Noida","UNIT NO. SH.208, 1ST FLOOR, GARDENS GALLERIA MALL, PLOT NO A-2, SECTOR-38 A, NOIDA 201301",28.572416,77.320168
3800,"Peter England Peter England Store, RaeBareli","KACHEHARI ROAD, RAE BARELI - 229001",26.224890,81.240196
3825,"Peter England Peter England Store, Court Road, Saharanpur","1,2,5 & 6, Mahaveer Complex, Haati Gate, Court Road, Saharanpur - 247 001.",29.964277,77.545975
3826,"Peter England Peter England Store, Bhan Complex, Saharanpur","Shop No.2, Bhan Complex, Opposite Hathi Gate, Court Road, Saharanpur - 247001.",29.964027,77.545998
3837,"Peter England Peter England Store, Govind Ganj, Shahjahanpur","Shop no. 76, 77 & 78,Ground & first Floor, Govind Ganj, Shahjahanpur - 242 001.",27.879999,79.910027
3845,"Peter England Peter England Store, Sitapur","Transport Chauraha station Road, Sitapur, - 261001",27.584167,80.666389
3855,"Peter England Peter England Store, Sultanpur","Near Bus Stations ,opp. Seth Petrol Pump, Sultanpur - 228001",26.851973,80.944275
3888,"Peter England Peter England Store, Sigra, Varanasi","No.C-21/89, G-1, Mahamandal Nagar, Lahurabir, Varanasi - 221010",25.311111,82.986443
3889,"Peter England Peter England Store, JHV Mall, Varanasi","UG-08, JHV Mall, Contonment Road, Varanasi - 221002,",25.335722,82.977417
3890,"Peter England Peter England Store, Durgakund, Varanasi","Kashi Arcade, Plot No. B27/67A, Durgakund, Varanasi - 221005.",25.290693,82.999336
